Park,Park_Code,Site_Name,Station_Name,Event_Date,Marker_Horizon,Observation_Number,Depth_mm,Data_Processing_Level,Observation_Type,Core_Condition,Core_Type,Core_Notes
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/7/2008,C,2,21,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/7/2008,C,3,17,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/9/2008,C,1,28,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/9/2008,C,2,32,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/9/2008,C,3,25,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/9/2008,C,4,17,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/4/2009,C,1,19,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/4/2009,C,2,19,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/4/2009,C,3,18,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/4/2009,C,4,22,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/20/2010,C,1,38,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/20/2010,C,2,41,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/20/2010,C,3,42,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,9/20/2010,C,4,39,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,6/8/2011,C,1,22,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,6/8/2011,C,2,24,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,6/8/2011,C,3,24,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,10/11/2011,C,1,9,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,10/11/2011,C,2,15,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,10/11/2011,C,3,24,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/1/2012,C,1,32,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/1/2012,C,2,31,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/1/2012,C,3,18,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,5/1/2012,C,4,18,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,10/25/2012,C,1,25,Provisional,Standard observation,Poor,Plug,partial layer
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,12/5/2012,C,1,32,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,12/5/2012,C,2,30,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES1,12/5/2012,C,3,28,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,C,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,A,1,0,Provisional,Standard observation,Unknown,Unknown,Sand - on surface
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,B,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,B,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,A,2,0,Provisional,Standard observation,Unknown,Unknown,Sand - on surface
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,C,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,C,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,A,3,0,Provisional,Standard observation,Unknown,Unknown,Sand - on surface
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/18/2002,B,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,C,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,A,1,0,Provisional,Standard observation,Unknown,Unknown,Sand
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,B,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,B,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,A,2,0,Provisional,Standard observation,Unknown,Unknown,Sand
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,A,3,0,Provisional,Standard observation,Unknown,Unknown,Sand
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,C,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/22/2003,B,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,B,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,C,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,A,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,A,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,C,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,B,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,B,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,C,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,A,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,A,4,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,C,4,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,12/30/2003,B,4,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,C,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,B,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,A,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,A,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,B,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,C,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,C,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,B,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,2/19/2004,A,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,C,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,B,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,A,1,0,Provisional,Standard observation,Unknown,Unknown,Feldspar visible -
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,A,2,0,Provisional,Standard observation,Unknown,Unknown,Feldspar visible -
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,B,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,C,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,C,3,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,B,3,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,A,3,1,Provisional,Standard observation,Unknown,Unknown,Feldspar visible -
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,A,4,1,Provisional,Standard observation,Unknown,Unknown,Feldspar visible -
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,B,4,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/19/2004,C,4,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,B,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,A,1,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,C,1,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,C,2,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,A,2,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,B,2,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,B,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,A,3,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,C,3,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,C,4,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,A,4,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/25/2004,B,4,0,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,B,1,4,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,A,1,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,C,1,4,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,C,2,3,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,A,2,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,B,2,4,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,B,3,4,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,A,3,1,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,11/8/2004,C,3,4,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,B,1,7,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,A,1,2,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,C,1,3,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,C,2,1,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,A,2,3,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,B,2,3,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,B,3,5,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,A,3,2,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,C,3,3,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,C,4,6,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,A,4,2,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,4/15/2005,B,4,5,Provisional,Standard observation,Unknown,Plug,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,B,1,4,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,A,1,5,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,A,2,6,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,B,2,4,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,B,3,3,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,A,3,10,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,A,4,6,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/30/2005,B,4,3,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,A,1,6,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,C,1,9,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,B,1,9,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,B,2,12,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,C,2,8,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,A,2,5,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,A,3,5,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,C,3,8,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,B,3,11,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,B,4,14,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,C,4,6,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,6/21/2006,A,4,7,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,B,1,17,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,C,1,14,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,A,1,9,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,A,2,9,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,C,2,17,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,B,2,14,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,B,3,18,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,C,3,15,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,A,3,14,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,A,4,7,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,C,4,29,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,5/8/2007,B,4,16,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/22/2007,B,1,13,Provisional,Standard observation,Unknown,Unknown,
Gateway National Recreation Area,GATE,Big Egg Spray,BES2,8/22/2007,A,1,7,Provisional,Standard observation,Unknown,Unknown,
